,Actual,Predicted
2024-07-25,5.0532,5.05625771638155
2024-07-26,5.0644,5.056018339937926
2024-07-27,5.0644,5.056512733644247
2024-07-28,5.0644,5.0583602379798895
2024-07-29,5.0644,5.060509142696858
2024-07-30,5.023,5.062325185614824
2024-07-31,5.0026,5.061886433672905
2024-08-01,4.973,5.058479431807995
2024-08-02,4.9848,5.050772193485499
2024-08-03,4.9848,5.040219809272886
2024-08-04,4.9848,5.028434631881118
2024-08-05,5.0157,5.017585431665182
2024-08-06,5.0365,5.009404024833441
2024-08-07,5.0303,5.004929402232171
2024-08-08,5.0248,5.0036514394462115
2024-08-09,4.9822,5.0037658691167834
2024-08-10,4.9822,5.001861374670267
2024-08-11,4.9822,4.997780244514346
2024-08-12,4.9822,4.992150718215108
2024-08-13,4.9695,4.987063991260529
2024-08-14,4.961,4.981812181752921
2024-08-15,4.9798,4.9765005056619644
2024-08-16,4.962,4.973406050509214
2024-08-17,4.962,4.970540634477139
2024-08-18,4.962,4.968001338511706
2024-08-19,4.9007,4.964941580808163
2024-08-20,4.8805,4.958813435983658
2024-08-21,4.8734,4.948034214949608
2024-08-22,4.8865,4.933380834943057
2024-08-23,4.8788,4.9195134510397915
2024-08-24,4.8788,4.907833130058647
2024-08-25,4.8788,4.898568911120296
2024-08-26,4.8361,4.890511821833253
2024-08-27,4.85,4.881695478647948
2024-08-28,4.8314,4.872662591019274
2024-08-29,4.8499,4.863120477873087
2024-08-30,4.8653,4.856215685480834
2024-08-31,4.8653,4.851731175005436
2024-09-01,4.8653,4.850347322076559
2024-09-02,4.8802,4.849723532053829
2024-09-03,4.8807,4.8498706366539
2024-09-04,4.8783,4.850255679461361
2024-09-05,4.8276,4.850502966204286
2024-09-06,4.8065,4.847369094389677
2024-09-07,4.8065,4.840110720607639
2024-09-08,4.8065,4.8303886481523515
2024-09-09,4.8184,4.820701587760449
2024-09-10,4.8265,4.812513708865643
2024-09-11,4.7788,4.806582422626019
2024-09-12,4.811,4.800099572789669
2024-09-13,4.7637,4.793655465441943
2024-09-14,4.7637,4.785524037319422
2024-09-15,4.7637,4.777437958583236
2024-09-16,4.7545,4.769271698176861
2024-09-17,4.7628,4.762863232120872
2024-09-18,4.7749,4.757721537575126
2024-09-19,4.7683,4.754124553692341
2024-09-20,4.754,4.752106438583136
2024-09-21,4.754,4.750342127224803
2024-09-22,4.754,4.748240369689465
2024-09-23,4.7463,4.746297132754326
2024-09-24,4.7496,4.744877953147888
2024-09-25,4.7192,4.743598327401281
2024-09-26,4.731,4.741177146586776
2024-09-27,4.7086,4.738439913359285
2024-09-28,4.7086,4.73474863511324
2024-09-29,4.7086,4.730989849653841
2024-09-30,4.685,4.726953035151959
2024-10-01,4.6915,4.7227271375298505
2024-10-02,4.7231,4.721064176881313
2024-10-03,4.7737,4.7169771589458
2024-10-04,4.7683,4.716400291380286
2024-10-05,4.7683,4.7184331484109165
2024-10-06,4.7683,4.720523894450069
2024-10-07,4.8073,4.721412499719858
2024-10-08,4.8071,4.723754038202763
2024-10-09,4.809,4.728051218408346
2024-10-10,4.81,4.733707172298431
2024-10-11,4.7725,4.739249101021886
2024-10-12,4.7725,4.743236476153136
2024-10-13,4.7725,4.745513923233748
2024-10-14,4.7725,4.746767436003686
2024-10-15,4.7633,4.748421048116684
2024-10-16,4.7484,4.749528714743257
2024-10-17,4.7203,4.7492352246612315
2024-10-18,4.7166,4.746436596724392
2024-10-19,4.7166,4.741897927665711
2024-10-20,4.7166,4.7365634195745
2024-10-21,4.7479,4.732200125446916
2024-10-22,4.7715,4.730149470242858
2024-10-23,4.7715,4.73087470086515
2024-10-24,4.8139,4.733732296487689
2024-10-25,4.8062,4.739010803255439
2024-10-26,4.8062,4.745536575454474
2024-10-27,4.8062,4.753002864262462
2024-10-28,4.7933,4.759617582383752
2024-10-29,4.8009,4.765251917785407
2024-10-30,4.793,4.770197158250213
2024-10-31,4.8004,4.774269614043832
