งวด,ซื้อตั๋วเงิน,ซื้อเงินโอน,อัตราขาย
23 ก.ย. 2557,29.3066,29.3906,29.9392
24 ก.ย. 2557,29.3099,29.394,29.9402
25 ก.ย. 2557,29.1773,29.2623,29.8143
26 ก.ย. 2557,29.3141,29.3987,29.9623
29 ก.ย. 2557,29.1971,29.2785,29.8382
30 ก.ย. 2557,29.2317,29.3162,29.8871
01 ต.ค. 2557,29.1646,29.2523,29.809
02 ต.ค. 2557,29.373,29.4582,30.017
03 ต.ค. 2557,29.4541,29.5312,30.0917
06 ต.ค. 2557,29.4053,29.4927,30.0587
07 ต.ค. 2557,29.5506,29.6326,30.184
08 ต.ค. 2557,29.7569,29.8394,30.3988
09 ต.ค. 2557,29.687,29.7704,30.3367
10 ต.ค. 2557,29.7144,29.7974,30.3634
13 ต.ค. 2557,29.8682,29.9478,30.5183
14 ต.ค. 2557,29.8803,29.9649,30.5267
15 ต.ค. 2557,29.9731,30.054,30.6229
16 ต.ค. 2557,30.1931,30.2802,30.8483
17 ต.ค. 2557,30.1315,30.2179,30.7778
20 ต.ค. 2557,29.8013,29.8882,30.455
21 ต.ค. 2557,29.8566,29.9383,30.4993
22 ต.ค. 2557,29.8396,29.9212,30.48
24 ต.ค. 2557,29.6382,29.7228,30.289
27 ต.ค. 2557,29.6327,29.7151,30.2791
28 ต.ค. 2557,29.6835,29.7654,30.3221
29 ต.ค. 2557,29.6548,29.7384,30.297
30 ต.ค. 2557,29.4986,29.5827,30.1456
31 ต.ค. 2557,29.2108,29.2963,29.8909
03 พ.ย. 2557,28.5682,28.6615,29.1974
04 พ.ย. 2557,28.4155,28.5057,29.0413
05 พ.ย. 2557,28.3618,28.4469,28.9893
06 พ.ย. 2557,28.2181,28.304,28.839
07 พ.ย. 2557,28.1809,28.2701,28.7919
10 พ.ย. 2557,28.2841,28.3638,28.8992
11 พ.ย. 2557,28.1999,28.2861,28.8186
12 พ.ย. 2557,28.0546,28.134,28.6706
13 พ.ย. 2557,28.0413,28.1276,28.6577
14 พ.ย. 2557,27.9559,28.0387,28.6181
17 พ.ย. 2557,27.9209,27.9963,28.5773
18 พ.ย. 2557,27.7732,27.8608,28.422
19 พ.ย. 2557,27.6639,27.7531,28.3247
20 พ.ย. 2557,27.4104,27.4874,28.0524
21 พ.ย. 2557,27.4715,27.5527,28.1205
24 พ.ย. 2557,27.4804,27.5703,28.1085
25 พ.ย. 2557,27.4635,27.5382,28.0899
26 พ.ย. 2557,27.4813,27.5712,28.1199
27 พ.ย. 2557,27.5363,27.6208,28.1699
28 พ.ย. 2557,27.4219,27.5097,28.0536
01 ธ.ค. 2557,27.3266,27.4066,27.962
02 ธ.ค. 2557,27.3497,27.4392,27.9781
03 ธ.ค. 2557,27.2122,27.2951,27.8415
04 ธ.ค. 2557,27.1033,27.1743,27.7363
08 ธ.ค. 2557,26.8793,26.96,27.5018
09 ธ.ค. 2557,27.0104,27.0922,27.6465
