งวด,ซื้อตั๋วเงิน,ซื้อเงินโอน,อัตราขาย
22 ก.ย. 2557,31.9537,32.0403,32.3298
23 ก.ย. 2557,32.017,32.1086,32.3883
24 ก.ย. 2557,32.0058,32.0942,32.3785
25 ก.ย. 2557,32.0079,32.1017,32.3838
26 ก.ย. 2557,32.0571,32.1523,32.4305
29 ก.ย. 2557,32.1049,32.1913,32.4933
30 ก.ย. 2557,32.1376,32.2304,32.5161
01 ต.ค. 2557,32.2038,32.2966,32.5834
02 ต.ค. 2557,32.1582,32.2527,32.5321
03 ต.ค. 2557,32.2115,32.3031,32.5875
06 ต.ค. 2557,32.3885,32.4767,32.7614
07 ต.ค. 2557,32.3545,32.4477,32.7312
08 ต.ค. 2557,32.3988,32.4853,32.7778
09 ต.ค. 2557,32.2332,32.3246,32.6059
10 ต.ค. 2557,32.1972,32.2833,32.5717
13 ต.ค. 2557,32.1869,32.2683,32.5589
14 ต.ค. 2557,32.1919,32.2799,32.5608
15 ต.ค. 2557,32.2838,32.3776,32.6694
16 ต.ค. 2557,32.19,32.2832,32.564
17 ต.ค. 2557,32.1958,32.2849,32.5598
20 ต.ค. 2557,32.1131,32.2012,32.4945
21 ต.ค. 2557,32.0193,32.1123,32.3963
22 ต.ค. 2557,32.062,32.1551,32.4305
24 ต.ค. 2557,32.1662,32.2542,32.5426
27 ต.ค. 2557,32.1663,32.2593,32.5357
28 ต.ค. 2557,32.1937,32.2845,32.567
29 ต.ค. 2557,32.2354,32.3242,32.6163
30 ต.ค. 2557,32.3193,32.4117,32.6938
31 ต.ค. 2557,32.2721,32.3688,32.6574
03 พ.ย. 2557,32.3735,32.4618,32.7506
04 พ.ย. 2557,32.4337,32.5213,32.8122
05 พ.ย. 2557,32.4596,32.5445,32.8398
06 พ.ย. 2557,32.5575,32.6443,32.9344
07 พ.ย. 2557,32.6434,32.7383,33.0199
10 พ.ย. 2557,32.5119,32.5964,32.8845
11 พ.ย. 2557,32.577,32.6676,32.9538
12 พ.ย. 2557,32.6085,32.6888,32.9945
13 พ.ย. 2557,32.5824,32.6663,32.9491
14 พ.ย. 2557,32.5917,32.6813,32.9805
17 พ.ย. 2557,32.5543,32.647,32.9424
18 พ.ย. 2557,32.5432,32.6327,32.9309
19 พ.ย. 2557,32.571,32.664,32.956
20 พ.ย. 2557,32.6067,32.6982,32.9974
21 พ.ย. 2557,32.5467,32.6414,32.9278
24 พ.ย. 2557,32.5384,32.6294,32.9188
25 พ.ย. 2557,32.5855,32.677,32.9677
26 พ.ย. 2557,32.5421,32.6319,32.9182
27 พ.ย. 2557,32.5319,32.6214,32.9066
28 พ.ย. 2557,32.5714,32.6628,32.9541
01 ธ.ค. 2557,32.668,32.7583,33.0467
02 ธ.ค. 2557,32.5613,32.6546,32.9396
03 ธ.ค. 2557,32.6574,32.7442,33.0318
04 ธ.ค. 2557,32.6471,32.7323,33.0365
08 ธ.ค. 2557,32.8178,32.9035,33.1986
09 ธ.ค. 2557,32.7512,32.8458,33.1325
11 ธ.ค. 2557,32.59,32.6815,32.9651
12 ธ.ค. 2557,32.5648,32.6574,32.9417
15 ธ.ค. 2557,32.5718,32.6631,32.9496
16 ธ.ค. 2557,32.7442,32.8354,33.1217
17 ธ.ค. 2557,32.7677,32.8622,33.1499
18 ธ.ค. 2557,32.7034,32.7963,33.0795
19 ธ.ค. 2557,32.6015,32.6905,32.9784
22 ธ.ค. 2557,32.6192,32.7104,32.9949
23 ธ.ค. 2557,32.679,32.7684,33.0641
24 ธ.ค. 2557,32.6617,32.7546,33.0415
25 ธ.ค. 2557,32.6499,32.7424,33.0332
26 ธ.ค. 2557,32.6587,32.7513,33.0307
29 ธ.ค. 2557,32.6874,32.7789,33.0689
30 ธ.ค. 2557,32.7241,32.8128,33.1132
05 ม.ค. 2558,32.7715,32.8552,33.1551
06 ม.ค. 2558,32.7176,32.8048,33.1006
07 ม.ค. 2558,32.6457,32.7312,33.0268
08 ม.ค. 2558,32.6488,32.7426,33.0371
09 ม.ค. 2558,32.6179,32.708,33.0016
12 ม.ค. 2558,32.6072,32.6998,32.9949
13 ม.ค. 2558,32.6107,32.703,33.0019
14 ม.ค. 2558,32.5667,32.661,32.9454
15 ม.ค. 2558,32.5148,32.6076,32.895
16 ม.ค. 2558,32.4415,32.5274,32.8222
19 ม.ค. 2558,32.3089,32.3943,32.6943
20 ม.ค. 2558,32.4679,32.5579,32.8483
21 ม.ค. 2558,32.4513,32.5473,32.8382
22 ม.ค. 2558,32.3447,32.4324,32.7185
23 ม.ค. 2558,32.3489,32.4306,32.7358
26 ม.ค. 2558,32.3292,32.4192,32.717
27 ม.ค. 2558,32.3382,32.4307,32.7238
28 ม.ค. 2558,32.3691,32.4545,32.7503
29 ม.ค. 2558,32.3786,32.4678,32.7554
30 ม.ค. 2558,32.483,32.5713,32.8677
02 ก.พ. 2558,32.4001,32.488,32.7935
03 ก.พ. 2558,32.2982,32.3862,32.674
04 ก.พ. 2558,32.361,32.456,32.7429
05 ก.พ. 2558,32.3671,32.4572,32.7519
06 ก.พ. 2558,32.3264,32.4193,32.7095
09 ก.พ. 2558,32.381,32.4661,32.7602
10 ก.พ. 2558,32.3468,32.4377,32.738
11 ก.พ. 2558,32.3931,32.4847,32.7837
12 ก.พ. 2558,32.4392,32.5345,32.8166
13 ก.พ. 2558,32.3817,32.4709,32.7642
16 ก.พ. 2558,32.3555,32.4464,32.7389
17 ก.พ. 2558,32.3536,32.4453,32.7448
18 ก.พ. 2558,32.3374,32.4263,32.7244
19 ก.พ. 2558,32.3241,32.4162,32.7026
20 ก.พ. 2558,32.3188,32.4105,32.702
23 ก.พ. 2558,32.3102,32.4029,32.6943
24 ก.พ. 2558,32.3326,32.4249,32.7154
25 ก.พ. 2558,32.3189,32.4115,32.7016
26 ก.พ. 2558,32.2343,32.3272,32.6111
27 ก.พ. 2558,32.1373,32.2314,32.5227
02 มี.ค. 2558,32.1368,32.2228,32.5141
03 มี.ค. 2558,32.1124,32.2053,32.5021
05 มี.ค. 2558,32.1632,32.2548,32.5443
06 มี.ค. 2558,32.183,32.2749,32.5709
09 มี.ค. 2558,32.3287,32.416,32.7151
10 มี.ค. 2558,32.3816,32.4718,32.7661
11 มี.ค. 2558,32.4657,32.5563,32.8498
12 มี.ค. 2558,32.6328,32.7225,33.0178
13 มี.ค. 2558,32.5815,32.6671,32.9664
16 มี.ค. 2558,32.6698,32.7612,33.0545
17 มี.ค. 2558,32.6804,32.7726,33.06
18 มี.ค. 2558,32.6619,32.7535,33.0537
19 มี.ค. 2558,32.4809,32.563,32.8877
20 มี.ค. 2558,32.4792,32.5734,32.8676
23 มี.ค. 2558,32.3395,32.43,32.7343
24 มี.ค. 2558,32.3011,32.393,32.686
25 มี.ค. 2558,32.2971,32.3886,32.6757
26 มี.ค. 2558,32.3269,32.4155,32.7135
27 มี.ค. 2558,32.3375,32.4308,32.7328
30 มี.ค. 2558,32.3696,32.4626,32.7596
31 มี.ค. 2558,32.3153,32.4074,32.7028
01 เม.ย. 2558,32.2746,32.3653,32.6597
02 เม.ย. 2558,32.2084,32.2906,32.6012
03 เม.ย. 2558,32.2364,32.3278,32.6186
07 เม.ย. 2558,32.2444,32.3337,32.6319
08 เม.ย. 2558,32.3173,32.4111,32.7067
09 เม.ย. 2558,32.3258,32.4054,32.7239
10 เม.ย. 2558,32.3067,32.3977,32.702
16 เม.ย. 2558,32.1832,32.2793,32.5609
17 เม.ย. 2558,32.1561,32.2457,32.5364
20 เม.ย. 2558,32.1216,32.2128,32.505
21 เม.ย. 2558,32.1797,32.2713,32.5662
22 เม.ย. 2558,32.1383,32.2312,32.5192
23 เม.ย. 2558,32.1647,32.2481,32.55
24 เม.ย. 2558,32.2213,32.3106,32.609
27 เม.ย. 2558,32.349,32.4316,32.7371
28 เม.ย. 2558,32.4042,32.4931,32.7769
29 เม.ย. 2558,32.4402,32.5321,32.8218
30 เม.ย. 2558,32.6289,32.7155,33.0113
06 พ.ค. 2558,33.0051,33.0918,33.4066
07 พ.ค. 2558,33.1309,33.2084,33.5258
