งวด,ซื้อตั๋วเงิน,ซื้อเงินโอน,อัตราขาย
15 มี.ค. 2559,-,0.8651,0.8732
16 มี.ค. 2559,-,0.8689,0.877
17 มี.ค. 2559,-,0.862,0.87
18 มี.ค. 2559,-,0.8576,0.8655
21 มี.ค. 2559,-,0.86,0.8684
22 มี.ค. 2559,-,0.865,0.873
23 มี.ค. 2559,-,0.8705,0.8788
24 มี.ค. 2559,-,0.8703,0.8786
25 มี.ค. 2559,-,0.8709,0.8791
28 มี.ค. 2559,-,0.8794,0.8875
29 มี.ค. 2559,-,0.8722,0.8805
30 มี.ค. 2559,-,0.8702,0.8785
31 มี.ค. 2559,-,0.8766,0.885
01 เม.ย. 2559,-,0.8657,0.8739
04 เม.ย. 2559,-,0.8675,0.8759
05 เม.ย. 2559,-,0.879,0.8872
07 เม.ย. 2559,-,0.8758,0.8844
08 เม.ย. 2559,-,0.8756,0.8838
11 เม.ย. 2559,-,0.8729,0.8809
12 เม.ย. 2559,-,0.8715,0.8798
18 เม.ย. 2559,-,0.8632,0.8717
19 เม.ย. 2559,-,0.8635,0.8718
20 เม.ย. 2559,-,0.8679,0.8762
21 เม.ย. 2559,-,0.8624,0.8707
22 เม.ย. 2559,-,0.8732,0.8814
25 เม.ย. 2559,-,0.8659,0.8738
26 เม.ย. 2559,-,0.8748,0.8831
27 เม.ย. 2559,-,0.8669,0.8751
28 เม.ย. 2559,-,0.8664,0.8747
29 เม.ย. 2559,-,0.8593,0.868
03 พ.ค. 2559,-,0.8596,0.868
04 พ.ค. 2559,-,0.8614,0.8699
09 พ.ค. 2559,-,0.8595,0.8677
10 พ.ค. 2559,-,0.862,0.8704
11 พ.ค. 2559,-,0.8622,0.8705
12 พ.ค. 2559,-,0.8628,0.871
13 พ.ค. 2559,-,0.8671,0.8753
16 พ.ค. 2559,-,0.8698,0.8783
17 พ.ค. 2559,-,0.8674,0.8755
18 พ.ค. 2559,-,0.8717,0.8797
19 พ.ค. 2559,-,0.875,0.8834
23 พ.ค. 2559,-,0.8703,0.8783
