งวด,ซื้อตั๋วเงิน,ซื้อเงินโอน,อัตราขาย
13 ก.ค. 2558,24.8052,24.892,25.6317
14 ก.ค. 2558,24.7709,24.8611,25.6165
15 ก.ค. 2558,24.9348,25.0241,25.7726
16 ก.ค. 2558,24.7484,24.8361,25.5904
17 ก.ค. 2558,24.8761,24.9649,25.7109
20 ก.ค. 2558,24.784,24.8681,25.6353
21 ก.ค. 2558,24.9217,24.9987,25.765
22 ก.ค. 2558,25.1202,25.2049,25.9828
23 ก.ค. 2558,25.1891,25.2729,26.0486
24 ก.ค. 2558,25.0857,25.1767,25.9252
27 ก.ค. 2558,24.9146,25.0053,25.7965
28 ก.ค. 2558,24.9736,25.0557,25.8146
29 ก.ค. 2558,25.1094,25.194,25.9729
31 ก.ค. 2558,25.1824,25.2657,26.0205
03 ส.ค. 2558,25.13,25.2175,25.9751
04 ส.ค. 2558,25.2001,25.2721,26.0542
05 ส.ค. 2558,25.3882,25.47,26.2343
06 ส.ค. 2558,25.373,25.4595,26.2272
07 ส.ค. 2558,25.4027,25.4909,26.2449
10 ส.ค. 2558,25.4929,25.5792,26.3704
11 ส.ค. 2558,25.4559,25.5379,26.3305
13 ส.ค. 2558,25.5295,25.61,26.3993
14 ส.ค. 2558,25.4972,25.5798,26.3476
17 ส.ค. 2558,25.5873,25.672,26.4444
18 ส.ค. 2558,25.7327,25.8158,26.6001
19 ส.ค. 2558,25.6398,25.7234,26.517
20 ส.ค. 2558,25.6507,25.7279,26.4813
21 ส.ค. 2558,25.6073,25.6873,26.4825
24 ส.ค. 2558,25.42,25.506,26.2819
25 ส.ค. 2558,25.1853,25.2649,26.051
26 ส.ค. 2558,24.9537,25.0364,25.8183
27 ส.ค. 2558,24.9187,25.0033,25.7871
28 ส.ค. 2558,25.2198,25.302,26.0949
31 ส.ค. 2558,25.053,25.1368,26.0602
01 ก.ย. 2558,24.9953,25.077,25.8522
02 ก.ย. 2558,24.6514,24.7361,25.489
03 ก.ย. 2558,24.6826,24.7689,25.5438
04 ก.ย. 2558,24.5981,24.6832,25.4278
07 ก.ย. 2558,24.5205,24.6003,25.3252
08 ก.ย. 2558,24.7097,24.7928,25.5664
09 ก.ย. 2558,24.9084,24.9902,25.7602
10 ก.ย. 2558,24.8725,24.9383,25.6781
11 ก.ย. 2558,25.0018,25.0919,25.8487
14 ก.ย. 2558,25.1636,25.2463,26.0045
15 ก.ย. 2558,25.2129,25.2981,26.0849
16 ก.ย. 2558,25.192,25.2745,26.0678
17 ก.ย. 2558,25.2554,25.331,26.1372
18 ก.ย. 2558,25.2483,25.3227,26.105
21 ก.ย. 2558,25.2018,25.2821,26.0241
22 ก.ย. 2558,25.1885,25.2728,26.0295
23 ก.ย. 2558,24.9823,25.0646,25.848
24 ก.ย. 2558,24.9303,25.013,25.7612
25 ก.ย. 2558,24.9574,25.0387,25.7903
28 ก.ย. 2558,24.9958,25.0792,25.8396
29 ก.ย. 2558,24.9001,24.9835,25.7477
30 ก.ย. 2558,25.0199,25.1057,25.868
01 ต.ค. 2558,25.1294,25.2123,25.9844
02 ต.ค. 2558,25.2461,25.3098,26.1154
05 ต.ค. 2558,25.2946,25.3758,26.1358
06 ต.ค. 2558,25.2935,25.3762,26.1689
07 ต.ค. 2558,25.4625,25.535,26.3283
08 ต.ค. 2558,25.3926,25.4746,26.2306
09 ต.ค. 2558,25.4606,25.5426,26.3438
12 ต.ค. 2558,25.5901,25.6714,26.4474
13 ต.ค. 2558,25.5182,25.5989,26.371
14 ต.ค. 2558,25.2507,25.3037,26.1394
15 ต.ค. 2558,25.3076,25.3859,26.1832
16 ต.ค. 2558,25.3112,25.3906,26.1614
19 ต.ค. 2558,25.1732,25.257,26.0109
20 ต.ค. 2558,25.2902,25.374,26.1253
21 ต.ค. 2558,25.2436,25.3252,26.0863
22 ต.ค. 2558,25.2585,25.34,26.0737
26 ต.ค. 2558,25.2709,25.3468,26.1551
27 ต.ค. 2558,25.2435,25.3276,26.1011
28 ต.ค. 2558,24.8823,24.962,25.7015
29 ต.ค. 2558,24.8343,24.92,25.6849
30 ต.ค. 2558,24.8245,24.9089,25.6645
02 พ.ย. 2558,24.9141,24.9981,25.7564
03 พ.ย. 2558,25.0197,25.1019,25.8728
04 พ.ย. 2558,25.11,25.1934,25.9547
05 พ.ย. 2558,24.9101,24.996,25.7786
06 พ.ย. 2558,24.942,25.0269,25.7828
09 พ.ย. 2558,24.8006,24.8821,25.658
10 พ.ย. 2558,24.847,24.9313,25.6694
11 พ.ย. 2558,24.8313,24.9093,25.6803
12 พ.ย. 2558,25.0973,25.1803,25.9638
13 พ.ย. 2558,25.1175,25.1999,25.9582
16 พ.ย. 2558,25.1198,25.1926,25.9526
17 พ.ย. 2558,25.0348,25.1234,25.9039
18 พ.ย. 2558,25.1161,25.2001,25.9766
19 พ.ย. 2558,25.2173,25.2972,26.0686
20 พ.ย. 2558,25.2595,25.3398,26.0961
23 พ.ย. 2558,25.2787,25.3603,26.1327
24 พ.ย. 2558,25.3197,25.3996,26.1769
25 พ.ย. 2558,25.4576,25.5355,26.2965
26 พ.ย. 2558,25.3604,25.4353,26.1924
27 พ.ย. 2558,25.3872,25.4647,26.2401
30 พ.ย. 2558,25.3289,25.4097,26.1664
01 ธ.ค. 2558,25.5235,25.6053,26.3913
02 ธ.ค. 2558,25.701,25.7845,26.5425
03 ธ.ค. 2558,25.7264,25.8021,26.5718
04 ธ.ค. 2558,25.7546,25.8398,26.6112
08 ธ.ค. 2558,25.5639,25.6506,26.4172
09 ธ.ค. 2558,25.4868,25.5702,26.3573
11 ธ.ค. 2558,25.6691,25.7447,26.506
14 ธ.ค. 2558,25.4815,25.5623,26.3162
15 ธ.ค. 2558,25.7096,25.7936,26.5864
16 ธ.ค. 2558,25.4591,25.5366,26.278
17 ธ.ค. 2558,25.4195,25.4999,26.28
18 ธ.ค. 2558,25.3343,25.4095,26.1827
21 ธ.ค. 2558,25.4359,25.5148,26.2878
