งวด,ซื้อตั๋วเงิน,ซื้อเงินโอน,อัตราขาย
25 ก.ย. 2557,5.1802,5.2069,5.3112
26 ก.ย. 2557,5.1825,5.2106,5.3252
29 ก.ย. 2557,5.2012,5.225,5.3257
30 ก.ย. 2557,5.1893,5.2145,5.3181
01 ต.ค. 2557,5.205,5.2296,5.3345
02 ต.ค. 2557,5.1975,5.2253,5.3299
03 ต.ค. 2557,5.2081,5.2323,5.3352
06 ต.ค. 2557,5.231,5.2597,5.3722
07 ต.ค. 2557,5.2309,5.2566,5.3615
08 ต.ค. 2557,5.2431,5.2678,5.3683
09 ต.ค. 2557,5.2185,5.2465,5.3485
10 ต.ค. 2557,5.2117,5.2393,5.3467
13 ต.ค. 2557,5.2161,5.2443,5.3427
14 ต.ค. 2557,5.2212,5.2512,5.3437
15 ต.ค. 2557,5.2355,5.2611,5.3603
16 ต.ค. 2557,5.2168,5.2444,5.35
17 ต.ค. 2557,5.2236,5.2512,5.3446
20 ต.ค. 2557,5.2041,5.2343,5.3405
21 ต.ค. 2557,5.1967,5.2222,5.3236
22 ต.ค. 2557,5.2048,5.2329,5.3321
24 ต.ค. 2557,5.2221,5.2517,5.3482
27 ต.ค. 2557,5.2227,5.2528,5.3525
28 ต.ค. 2557,5.2348,5.2603,5.3512
29 ต.ค. 2557,5.2384,5.2659,5.3673
30 ต.ค. 2557,5.2522,5.2791,5.379
31 ต.ค. 2557,5.2433,5.2745,5.3747
03 พ.ย. 2557,5.2548,5.2858,5.3902
04 พ.ย. 2557,5.2646,5.2891,5.396
05 พ.ย. 2557,5.2737,5.302,5.4036
06 พ.ย. 2557,5.2857,5.3162,5.4207
07 พ.ย. 2557,5.2997,5.3292,5.4311
10 พ.ย. 2557,5.2783,5.3046,5.4048
11 พ.ย. 2557,5.2879,5.3168,5.4187
12 พ.ย. 2557,5.2877,5.3131,5.4172
13 พ.ย. 2557,5.2816,5.3112,5.4112
14 พ.ย. 2557,5.2859,5.3148,5.4119
17 พ.ย. 2557,5.2779,5.3038,5.4117
18 พ.ย. 2557,5.2803,5.3089,5.4078
19 พ.ย. 2557,5.2832,5.3117,5.4177
20 พ.ย. 2557,5.2867,5.3139,5.4232
21 พ.ย. 2557,5.2774,5.3078,5.4121
24 พ.ย. 2557,5.2679,5.2978,5.4026
25 พ.ย. 2557,5.2718,5.2988,5.3949
26 พ.ย. 2557,5.2653,5.2961,5.3975
27 พ.ย. 2557,5.2633,5.2922,5.3945
28 พ.ย. 2557,5.2664,5.2923,5.3941
01 ธ.ค. 2557,5.2797,5.3056,5.4044
02 ธ.ค. 2557,5.255,5.2845,5.3918
03 ธ.ค. 2557,5.271,5.2981,5.4044
04 ธ.ค. 2557,5.2682,5.2977,5.4037
08 ธ.ค. 2557,5.2918,5.3226,5.4282
09 ธ.ค. 2557,5.2607,5.2884,5.3936
11 ธ.ค. 2557,5.2384,5.2683,5.3798
12 ธ.ค. 2557,5.2197,5.2487,5.3589
15 ธ.ค. 2557,5.2283,5.2548,5.3552
16 ธ.ค. 2557,5.2424,5.2731,5.3801
17 ธ.ค. 2557,5.2514,5.2798,5.3856
18 ธ.ค. 2557,5.2295,5.2578,5.3667
19 ธ.ค. 2557,5.2,5.2299,5.339
22 ธ.ค. 2557,5.2086,5.2377,5.3328
